Country Name,Country Code,Series Name,Series Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Indonesia,IDN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,8,8,8,8,11.2727272727273,11.2727272727273,11.2727272727273,11.6363636363636,11.6363636363636,17.8571428571429,18.0357142857143,18.2142857142857,18.5714285714286,18.5714285714286,16.9369369369369,17.1171171171171,17.1171171171171,19.8214285714286,19.8214285714286,17.3913043478261,20.3478260869565,21.0434782608696
"Iran, Islamic Rep.",IRN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,13.65,14.59,15.61,16.7,17.87,19.12,20.46,19.47,18.56,16.22,16.97,16.58,15.93,15.33,14.76,14.22,15.76,17.8,19.17,19.02,18.94,..,..
"Iran, Islamic Rep.",IRN,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.88721804511278,3.44827586206897,3.44827586206897,4.13793103448276,4.13793103448276,4.13793103448276,4.13793103448276,4.13793103448276,4.13793103448276,2.7972027972028,2.75862068965517,2.75862068965517,2.75862068965517,3.10344827586207,3.10344827586207,3.10344827586207,3.10344827586207,5.88235294117647,5.88235294117647,5.88235294117647,5.88235294117647,5.59440559440559,5.59440559440559
Iraq,IRQ,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,9.81,10.17,10.55,10.93,11.32,11.71,12.12,12.54,12.98,12.88,12.78,12.67,12.57,12.5,13.35,14.28,14.76,15.28,11.78,11.92,12.06,..,..
Iraq,IRQ,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,6.8,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.4,7.6,7.6,7.6,..,..,..,25.4545454545455,25.4545454545455,25.4545454545455,25.4545454545455,25.2307692307692,25.2307692307692,25.2307692307692,25.2307692307692,25.3048780487805,26.5243902439024,26.5243902439024,25.3048780487805,25.2279635258359,25.2279635258359,26.4437689969605,28.8753799392097
Ireland,IRL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,57.3,58.43,58.52,59.65,60.08,60.35,63.33,64.22,65.91,65.74,65.16,64.52,64.44,64.58,65.47,65.32,65.35,66.34,66.8,67.34,67.6,..,..
Ireland,IRL,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,41.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.9,..
Ireland,IRL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.0481927710843,12.0481927710843,12.0481927710843,13.2530120481928,13.2530120481928,13.2530120481928,13.2530120481928,13.2530120481928,13.2530120481928,13.2530120481928,13.9393939393939,13.9393939393939,15.0602409638554,15.0602409638554,15.6626506024096,15.6626506024096,16.2650602409639,22.1518987341772,22.1518987341772,22.1518987341772,22.1518987341772,22.5,22.5
Isle of Man,IMN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,60.92,62.17,62.29,61.84,62.91,63.41,63.97,64.55,65.17,65.18,66.11,66.39,66.13,67.19,67.39,68.51,68.43,68.86,68.9,69.53,69.58,..,..
Israel,ISR,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.3,..,..,..,..,..,..,..,..
Israel,ISR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.6666666666667,12.5,13.3333333333333,14.1666666666667,15,15,15,14.1666666666667,14.1666666666667,14.1666666666667,18.3333333333333,19.1666666666667,20,20,22.5,22.5,26.6666666666667,26.6666666666667,27.5,27.5,23.3333333333333,27.5,28.3333333333333
Italy,ITA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,45.54,46.16,47.08,48.06,48.85,50.76,50.49,50.77,50.57,51.54,51.02,51.06,51.5,53.47,53.6,54.43,54.15,55.23,55.97,56.23,56.53,..,..
Italy,ITA,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24,..,..
Italy,ITA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.1111111111111,11.1111111111111,9.84126984126984,9.84126984126984,11.4886731391586,11.525974025974,11.525974025974,17.3015873015873,17.3015873015873,21.2698412698413,21.2698412698413,21.2698412698413,21.5873015873016,21.4285714285714,31.4285714285714,31.4285714285714,30.952380952381,30.952380952381,30.952380952381,35.7142857142857,35.7142857142857,35.7142857142857,35.7142857142857
Jamaica,JAM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,64.44,63.67,62.99,62.33,61.68,61.3,61.39,61.31,61.23,61.17,61.11,61.07,61.16,61.25,62.49,62.23,62.63,64.75,65.94,65.01,65.82,..,..
Jamaica,JAM,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,38.2,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,13.3333333333333,13.3333333333333,13.3333333333333,..,11.6666666666667,11.6666666666667,11.6666666666667,11.6666666666667,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,12.6984126984127,12.6984126984127,12.6984126984127,12.6984126984127,12.6984126984127,17.4603174603175,17.4603174603175,17.4603174603175,17.4603174603175,28.5714285714286,28.5714285714286
Japan,JPN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,59.49,59.5,59.96,59.71,59.99,60.15,60.72,61.09,61.67,62.09,62.84,63.18,63.17,63.63,65.14,66.09,66.85,68.13,69.49,71.4,72.77,..,..
Japan,JPN,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.6,7.29166666666667,7.29166666666667,7.29166666666667,7.08333333333333,7.08333333333333,8.95833333333333,9.375,9.375,9.375,11.25,11.25,10.8333333333333,7.91666666666667,8.125,8.125,9.47368421052632,9.47368421052632,10.1075268817204,10.1075268817204,10.1075268817204,9.89247311827957,9.67741935483871
Jordan,JOR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,13.29,13.41,12.97,13.63,12.57,12.73,12.89,13.27,16.05,15.63,16.44,16.23,16.18,15.77,14.76,14.83,14.94,15.06,15.21,15.38,15.56,..,..
Jordan,JOR,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,13.1,..,..,..,..,..,..,15.7,..,..,..,..,..,22.6,..,..
Jordan,JOR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,0,1.25,1.25,5.45454545454545,5.45454545454545,5.45454545454545,5.45454545454545,6.36363636363636,6.36363636363636,6.36363636363636,10.8333333333333,10.8333333333333,10.8333333333333,12.1621621621622,12,12,15.3846153846154,15.3846153846154,15.3846153846154,15.3846153846154,11.5384615384615,11.5384615384615
Kazakhstan,KAZ,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,73.56,73.13,72.73,72.6,72.59,72.08,72.53,72.87,73.17,73.48,72.74,72.89,73,73.16,73.32,73.38,73.21,72.36,71.45,71.67,71.76,..,..
Kazakhstan,KAZ,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,29.4,..,..,..,34.4,..,..,..,29.6,..,..,..,..,..,30.5,..,..
Kazakhstan,KAZ,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.8108108108108,10.3896103896104,10.3896103896104,10.3896103896104,10.3896103896104,10.3896103896104,10.3896103896104,10.3896103896104,15.8878504672897,15.8878504672897,17.7570093457944,17.7570093457944,17.7570093457944,24.2990654205607,24.2990654205607,25.2173913043478,26.1682242990654,27.1028037383178,27.1028037383178,27.1028037383178,27.1028037383178,27.1028037383178,27.1028037383178
Kenya,KEN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,71.14,69.57,67.91,66.16,64.35,62.51,60.65,61.91,63.19,64.44,65.63,66.74,67.78,68.73,69.62,70.47,71.29,72.1,72.2,72.3,72.41,..,..
Kenya,KEN,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,37.1,..,..,..,..,..,48.7,..,..,..,..,47.5,..,..,..
Kenya,KEN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.57142857142857,3.57142857142857,3.57142857142857,3.57142857142857,7.14285714285714,7.14285714285714,7.14285714285714,7.30593607305936,7.2463768115942,9.82142857142857,9.82142857142857,9.82142857142857,9.82142857142857,9.82142857142857,18.5714285714286,19.1428571428571,19.7142857142857,19.7142857142857,21.7765042979943,21.7765042979943,21.7765042979943,21.7765042979943,21.6138328530259
Kiribati,KIR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.8780487804878,4.8780487804878,4.76190476190476,4.76190476190476,..,4.76190476190476,4.76190476190476,7.14285714285714,4.34782608695652,4.34782608695652,4.34782608695652,4.34782608695652,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,6.52173913043478,6.52173913043478,6.52173913043478,6.52173913043478,8.88888888888889,6.66666666666667
"Korea, Dem. People's Rep.",PRK,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,81.45,81.42,81.36,81.39,81.43,81.46,81.45,81.53,81.61,81.59,81.65,81.71,81.75,81.8,81.83,81.82,81.78,81.58,81.46,81.31,81.05,..,..
"Korea, Dem. People's Rep.",PRK,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20.0873362445415,20.0873362445415,20.0873362445415,20.0873362445415,..,20.0873362445415,20.0873362445415,20.0873362445415,20.0873362445415,20.0873362445415,15.5749636098981,15.5749636098981,15.5749636098981,15.5749636098981,15.5749636098981,16.3027656477438,16.3027656477438,16.3027656477438,16.3027656477438,16.3027656477438,17.6128093158661,17.6128093158661,17.6128093158661
"Korea, Rep.",KOR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,51,52.15,52.83,53.5,53,54.32,54.66,55.01,54.94,54.73,53.85,54.42,54.84,55.2,55.57,56.99,58.06,58.52,59.2,59.54,60.11,..,..
"Korea, Rep.",KOR,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,19.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.67892976588629,5.86080586080586,5.86080586080586,5.86080586080586,5.86080586080586,13.0434782608696,13.3779264214047,13.3779264214047,14.38127090301,13.7123745819398,14.7157190635452,14.7157190635452,14.7157190635452,15.6666666666667,15.6666666666667,16.3333333333333,16.3333333333333,17,17,17,16.6666666666667,19,19
Kosovo,XKX,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,10.9,..,..,..,13.2,..,..,..,..,..,7.3,..,..
Kosovo,XKX,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,43.69,44,44.11,44.15,43.46,43.32,43.27,43.47,43.92,44.73,46.36,47.65,48.21,48.91,49.86,50.72,51.42,51.42,51.79,51.69,51.58,..,..
Kuwait,KWT,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,0,0,0,0,0,1.53846153846154,1.53846153846154,1.53846153846154,3.07692307692308,7.69230769230769,7.69230769230769,7.69230769230769,6.15384615384615,6.15384615384615,1.53846153846154,1.53846153846154,2,3.07692307692308,3.07692307692308,4.61538461538462,6.34920634920635,1.53846153846154
Kyrgyz Republic,KGZ,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,60.9,60.34,59.8,60.11,59.37,58.63,58.96,59.12,58.18,57.24,56.34,55.84,56.33,55.21,52.7,53.89,53.3,51.74,49.27,47.51,47.34,..,..
Kyrgyz Republic,KGZ,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,26.3,..,..,..,60.4,..,..,..,51.2,..,..,..,..,..,45,..,..
Kyrgyz Republic,KGZ,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,1.42857142857143,2.32558139534884,10,10,10,10,0,0,25.5555555555556,25.5555555555556,25.5555555555556,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,16.5217391304348,20.4545454545455
Lao PDR,LAO,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,83.72,83.46,83.21,82.94,82.64,82.32,81.99,81.72,81.44,81.16,80.91,80.69,80.62,80.58,80.55,80.53,80.51,80.49,80.47,80.46,80.49,..,..
Lao PDR,LAO,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,39.3,..,..,41.9,..,..,..,43.1,..,36.5,..,..,..
Lao PDR,LAO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.2121212121212,21.2121212121212,21.2121212121212,22.9357798165138,22.9357798165138,22.9357798165138,22.9357798165138,25.2173913043478,25.2173913043478,25.2173913043478,25.2173913043478,25.2173913043478,25,25,25,25,25,27.5167785234899,27.5167785234899,27.5167785234899,27.5167785234899,27.5167785234899,21.9512195121951
Latvia,LVA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,62.06,61.64,63.09,64.9,64.77,64.18,64.78,66.42,67.77,70.42,70.79,70.98,70.26,72.07,71.66,71.45,72.75,74.12,74.55,75.44,75.36,..,..
Latvia,LVA,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,36.3,..,..,..,46.3,..,..,..,41.6,..,..,..,..,..,46.6,..,..
Latvia,LVA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17,17,17,18,21,21,21,19,20,20,22,20,23,23,23,18,18,18,16,31,30,30,29
Lebanon,LBN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,23.24,23.36,23.12,22.94,22.81,22.74,23.1,23.58,24.06,24.3,24.5,24.66,24.76,24.78,24.71,24.64,24.64,24.83,25.04,25.31,25.63,..,..
Lebanon,LBN,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,33.5,..,..,..,43.5,..,..,..,..,..,9.9,..,..
Lebanon,LBN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2.34375,2.34375,2.34375,2.34375,2.34375,2.34375,4.6875,4.6875,4.6875,4.6875,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,4.6875,4.6875,4.6875,4.6875
Lesotho,LSO,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,69.95,69.2,68.47,67.75,67.04,66.35,65.67,65.09,64.51,63.96,63.41,62.88,62.57,62.24,61.87,62.14,62.34,62.54,62.74,62.91,63.08,..,..
Lesotho,LSO,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,18.4,..,..,..,..,..,..,39.1,..,..,..,..,..
Lesotho,LSO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.79746835443038,3.79746835443038,3.79746835443038,..,11.6666666666667,11.6666666666667,11.6666666666667,11.6666666666667,23.5294117647059,25,24.1666666666667,24.1666666666667,24.1666666666667,26.6666666666667,26.6666666666667,26.6666666666667,25,25,22.1311475409836,22.1311475409836,23.3333333333333,23.3333333333333,23.3333333333333
Liberia,LBR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,70.96,70.91,70.93,70.96,71.16,71.21,71.27,71.34,71.41,71.49,71.57,71.61,71.63,71.63,71.61,71.61,71.6,73.53,73.48,73.44,73.42,..,..
Liberia,LBR,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,53,..,..,..,..,..,..,..,37.4,..,..,..,..
Liberia,LBR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,7.8125,7.8125,7.8125,7.8125,5.26315789473684,12.5,12.5,12.5,12.5,12.5,12.5,9.58904109589041,10.958904109589,10.958904109589,10.958904109589,10.958904109589,10.958904109589,9.85915492957746,12.3287671232877,12.3287671232877,12.3287671232877,10.958904109589
Libya,LBY,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,30.05,30.66,31.24,31.86,32.5,33.15,33.77,34.28,34.74,35.16,35.53,35.87,36.07,36.22,36.32,36.35,36.34,36.4,36.45,36.47,36.46,..,..
Libya,LBY,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,4.73684210526316,7.69230769230769,7.69230769230769,7.69230769230769,7.69230769230769,7.69230769230769,..,16.5,16.5,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106
Liechtenstein,LIE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4,4,12,12,12,12,24,24,24,24,24,24,24,24,20,20,20,20,12,12,12,12,28
Lithuania,LTU,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,68.23,67.63,66.4,65.96,69.44,65.68,65.15,64.62,64.88,65.49,67.67,68.73,69.52,70.32,70.49,71.67,72.53,73.95,74.67,76.01,77.18,..,..
Lithuania,LTU,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,33.3,26.1,..,..,..,38.7,..,..,..,35.7,..,..,..,..,..,43.1,..,..
